1579116692359.162|0.1946|9.8125
1579116692359.007|0.0979|9.9001
1579116692359.027|0.0366|9.9694
1579116692359.028|0.0368|9.8318
1579116692359.039|0.1865|9.8286
1579116692359.067|0.1230|9.8010
1579116692359.075|0.1750|9.8331
1579116692359.099|0.0448|9.9725
1579116692359.072|0.1874|9.8940
1579116692359.104|0.0941|9.8109
1579116692359.038|0.1829|9.8657
1579116692359.2|0.1307|9.9159
1579116692359.132|0.0035|9.8372
1579116692359.105|0.1322|9.9740
1579116692359.154|0.1991|9.8127
1579116692359.146|0.0921|9.8206
1579116692359.165|0.0043|9.9452
1579116692359.024|0.0924|9.8438
1579116692359.093|0.0749|9.8089
1579116692359.136|0.1157|9.9644
1579116692359.199|0.1237|9.8467
1579116692359.1|0.1725|9.8500
1579116692359.128|0.1226|9.9796
1579116692359.025|0.0080|9.8175
1579116692359.033|0.0940|9.9859
1579116692359.185|0.1286|9.8780
1579116692359.15|0.0282|9.8783
1579116692359.104|0.1742|9.9309
1579116692359.032|0.0350|9.9155
1579116692359.15|0.1472|9.9318
1579116692359.036|0.1661|9.9165
1579116692359.076|0.1302|9.9702
1579116692359.083|0.0271|9.9830
1579116692359.077|0.0641|9.8408
1579116692359.032|0.0628|9.9850
1579116692359.188|0.1899|9.8491
1579116692359.099|0.1730|9.8335
1579116692359.108|0.0496|9.9415
1579116692359.147|0.1235|9.8164
1579116692359.08|0.1438|9.8990
1579116692359.153|0.0182|9.9953
1579116692359.084|0.0963|9.8773
1579116692359.172|0.0422|9.8762
1579116692359.174|0.1933|9.9104
1579116692359.097|0.1791|9.8658
1579116692359.054|0.1594|9.9076
1579116692359.154|0.0790|9.9754
1579116692359.033|0.0444|9.8104
1579116692359.103|0.0786|9.8048
1579116692359.141|0.1609|9.9291
1579116692359.167|0.0277|9.8349
1579116692359.001|0.0420|9.8367
1579116692359.097|0.0884|9.8720
1579116692359.197|0.1436|9.8774
1579116692359.113|0.1885|9.9901
1579116692359.145|0.1146|9.9711
1579116692359.136|0.1359|9.8510
1579116692359.095|0.1726|9.8280
1579116692359.056|0.0566|9.9760
1579116692359.041|0.0168|9.9271
1579116692359.138|0.1284|9.9986
1579116692359.083|0.0634|9.8646
1579116692359.063|0.0566|9.8691
1579116692359.126|0.1562|9.9147
1579116692359.144|0.0325|9.8870
1579116692359.124|0.0277|9.9914
1579116692359.095|0.0119|9.8878
1579116692359.182|0.0046|9.9128
1579116692359.169|0.1413|9.9600
1579116692359.07|0.1677|9.8373
1579116692359.004|0.1127|9.8223
1579116692359.004|0.0783|9.9783
1579116692359.022|0.0508|9.9614
1579116692359.081|0.0022|9.8435
1579116692359.118|0.1975|9.8131
1579116692359.189|0.1325|9.8807
1579116692359.06|0.1150|9.8732
1579116692359.061|0.0899|9.9518
1579116692359.065|0.0035|9.9843
1579116692359.135|0.1165|9.8086
1579116692359.123|0.1827|9.8014
1579116692359.114|0.1114|9.9438
1579116692359.097|0.1331|9.9911
1579116692359.135|0.0632|9.9902
1579116692359.01|0.1453|9.9862
1579116692359.077|0.1164|9.9686
1579116692359.025|0.0510|9.9847
1579116692359.008|0.0590|9.8748
1579116692359.169|0.1509|9.8133
1579116692359.092|0.1263|9.8656
1579116692359.134|0.1345|9.9382
1579116692359.178|0.1955|9.8761
1579116692359.109|0.0645|9.8239
1579116692359.002|0.0145|9.8139
1579116692359.072|0.1170|9.9496
1579116692359.131|0.0114|9.8307
1579116692359.053|0.1914|9.9322
1579116692359.134|0.1477|9.9140
1579116692359.043|0.1373|9.9920
1579116692359.01|0.1846|9.8840
1579116692359.148|0.1032|9.9526
1579116692359.094|0.1692|9.9720
1579116692359.096|0.1627|9.9369
1579116692359.118|0.0973|9.9384
1579116692359.095|0.1984|9.8964
1579116692359.099|0.0048|9.8748
1579116692359.057|0.0069|9.8105
1579116692359.144|0.0613|9.9181
1579116692359.134|0.1775|9.8443
1579116692359.034|0.1863|9.8541
1579116692359.012|0.0879|9.8336
1579116692359.066|0.0118|9.9452
1579116692359.008|0.1846|9.9786
1579116692359.019|0.0308|9.9465
1579116692359.17|0.0414|9.8025
1579116692359.184|0.1630|9.9953
1579116692359.029|0.1458|9.8135
1579116692359.004|0.1890|9.8240
1579116692359.098|0.1026|9.9942
1579116692359.197|0.0232|9.8757
1579116692359.008|0.1673|9.8732
1579116692359.139|0.1750|9.8861
1579116692359.127|0.0113|9.8125
1579116692359.178|0.1239|9.9365
1579116692359.026|0.1783|9.8329
1579116692359.135|0.1932|9.8150
1579116692359.172|0.0651|9.8547
1579116692359.114|0.0832|9.9328
1579116692359.082|0.0376|9.9897
1579116692359.104|0.1723|9.8330
1579116692359.112|0.0423|9.8609
1579116692359.086|0.1718|9.9683
1579116692359.037|0.0065|9.8711
1579116692359.081|0.1101|9.9458
1579116692359.083|0.0443|9.8223
1579116692359.014|0.1791|9.9373
1579116692359.18|0.1836|9.8998
1579116692359.044|0.1133|9.9975
1579116692359.072|0.0899|9.9930
1579116692359.148|0.1132|9.8180
1579116692359.158|0.0492|9.9957
1579116692359.153|0.1345|9.9675
1579116692359.176|0.0894|9.9755
1579116692359.015|0.1693|9.9963
1579116692359.111|0.0187|9.8978
1579116692359.136|0.0064|9.8450
1579116692359.122|0.1175|9.9925
1579116692359.002|0.1518|9.9538
1579116692359.002|0.0701|9.9363
1579116692359.105|0.0845|9.8523
1579116692359.192|0.0485|9.9624
1579116692359.084|0.0031|9.9966
1579116692359.021|0.1056|9.8853
1579116692359.143|0.1622|9.8180
1579116692359.132|0.0215|9.9639
1579116692359.057|0.1067|9.9224
1579116692359.019|0.0513|9.9308
1579116692359.007|0.0438|9.8750
1579116692359.015|0.0689|9.9397
1579116692359.169|0.0892|9.8123
1579116692359.192|0.0901|9.8348
1579116692359.006|0.1112|9.8162
1579116692359.199|0.1393|9.8897
1579116692359.2|0.1628|9.9059
1579116692359.106|0.1323|9.8081
1579116692359.179|0.1124|9.9532
1579116692359.135|0.0884|9.8127
1579116692359.138|0.1609|9.9365
1579116692359.148|0.1933|9.9445
1579116692359.169|0.0928|9.8405
1579116692359.093|0.0181|9.9508
1579116692359.195|0.1624|9.9032
1579116692359.157|0.0977|9.9458
1579116692359.158|0.1608|9.8928
1579116692359.066|0.1900|9.8811
1579116692359.028|0.0304|9.8883
1579116692359.01|0.1390|9.8216
1579116692359.149|0.1423|9.8801
1579116692359.184|0.0107|9.9196
1579116692359.082|0.0357|9.8686
1579116692359.105|0.1040|9.8843
1579116692359.118|0.0618|9.8236
1579116692359.018|0.1867|9.9359
1579116692359.006|0.1733|9.9143
1579116692359.184|0.0642|9.9665
1579116692359.154|0.0954|9.8312
1579116692359.093|0.0060|9.9703
1579116692359.105|0.0661|9.8654
1579116692359.121|0.1425|9.9256
1579116692359.042|0.0726|9.9061
1579116692359.071|0.1632|9.9240
1579116692359.084|0.1969|9.8886
1579116692359.027|0.0818|9.9985
1579116692359.178|0.1118|9.9935
1579116692359.196|0.0421|9.8775
1579116692359.031|0.1172|9.8611
1579116692359.042|0.1289|9.9368
1579116692359.164|0.1805|9.9986
1579116692359.174|0.0414|9.9753
1579116692359.199|0.1227|9.8724
1579116692359.197|0.0794|9.9572
1579116692359.133|0.1018|9.9505
1579116692359.191|0.0058|9.9581
1579116692359.076|0.1740|9.8637
1579116692359.146|0.1668|9.8573
1579116692359.015|0.0385|9.9940
1579116692359.039|0.0081|9.9157
1579116692359.197|0.0997|9.9211
1579116692359.138|0.1044|9.8400
1579116692359.193|0.1556|9.9383
1579116692359.05|0.0634|9.9177
1579116692359.133|0.0905|9.8043
1579116692359.037|0.0372|9.8332
1579116692359.051|0.1938|9.9520
1579116692359.167|0.0884|9.8629
1579116692359.129|0.0693|9.8544
1579116692359.119|0.1055|9.8878
1579116692359.165|0.0670|9.8070
1579116692359.195|0.1449|9.8256
1579116692359.162|0.1181|9.8541
1579116692359.148|0.1955|9.8200
1579116692359.141|0.0871|9.9854
1579116692359.177|0.0443|9.9712
1579116692359.155|0.0627|9.8513
1579116692359.09|0.0349|9.9499
1579116692359.095|0.0042|9.9470
1579116692359.012|0.0515|9.9977
1579116692359.166|0.0110|9.8147
1579116692359.167|0.1765|9.8557
1579116692359.164|0.1116|9.9455
1579116692359.156|0.0451|9.9647
1579116692359.197|0.1679|9.8999
1579116692359.061|0.0213|9.8760
1579116692359.173|0.1123|9.9279
1579116692359.024|0.1463|9.9115
1579116692359.176|0.1123|9.9553
1579116692359.014|0.1307|9.8235
1579116692359.022|0.0453|9.9147
1579116692359.19|0.0228|9.9885
1579116692359.043|0.1602|9.8192
1579116692359.124|0.1839|9.9755
1579116692359.064|0.0475|9.8473
1579116692359.094|0.1022|9.9501
1579116692359.064|0.0352|9.9906
1579116692359.068|0.0635|9.9479
1579116692359.153|0.1062|9.9015
1579116692359.115|0.1769|9.9451
1579116692359.084|0.1093|9.9909
1579116692359.14|0.1845|9.9746
1579116692359.055|0.1418|9.9863
1579116692359.001|0.1965|9.9132
1579116692359.076|0.1554|9.8792
1579116692359.06|0.1070|9.8806
1579116692359.132|0.0042|9.9460
1579116692359.113|0.1604|9.8604
1579116692359.057|0.0052|9.9926
1579116692359.11|0.1831|9.8118
1579116692359.122|0.0619|9.8885
1579116692359.109|0.0387|9.9038
1579116692359.072|0.0701|9.9574
1579116692359.146|0.0661|9.8560
1579116692359.043|0.1614|9.9241
1579116692359.196|0.1152|9.8803
1579116692359.074|0.1812|9.8390
1579116692359.144|0.0075|9.8781
1579116692359.12|0.0907|9.9446
1579116692359.17|0.0751|9.9957
1579116692359.078|0.0481|9.8643
1579116692359.031|0.0522|9.9597
1579116692359.172|0.0222|9.9859
1579116692359.106|0.1292|9.9901
1579116692359.082|0.1912|9.9125
1579116692359.065|0.1264|9.8072
1579116692359.051|0.1688|9.9788
1579116692359.049|0.1356|9.9033
1579116692359.196|0.1235|9.8657
1579116692359.04|0.0194|9.9695
1579116692359.165|0.1208|9.9165
1579116692359.103|0.1429|9.8603
1579116692359.151|0.1356|9.9622
1579116692359.026|0.0638|9.8420
1579116692359.041|0.0621|9.8806
1579116692359.053|0.1333|9.8613
1579116692359.078|0.1449|9.8782
1579116692359.156|0.0297|9.8670
1579116692359.041|0.0803|9.8202
1579116692359.126|0.1989|9.8908
1579116692359.036|0.0069|9.8962
1579116692359.168|0.1068|9.8318
1579116692359.044|0.0424|9.9667
1579116692359.186|0.1064|9.8790
1579116692359.147|0.0150|9.8011
1579116692359.139|0.0363|9.8756
1579116692359.05|0.1942|9.8631
1579116692359.127|0.0498|9.8730
1579116692359.008|0.1800|9.9577
1579116692359.089|0.0588|9.9504
1579116692359.122|0.1734|9.9217
1579116692359.018|0.0962|9.9014
1579116692359.195|0.0227|9.8421
1579116692359.199|0.1221|9.8975
1579116692359.026|0.0734|9.9175
1579116692359.199|0.0378|9.8627
1579116692359.197|0.1782|9.9857
1579116692359.199|0.1708|9.9550
1579116692359.089|0.0668|9.9650
1579116692359.004|0.1105|9.9017
1579116692359.028|0.1652|9.9978
1579116692359.008|0.1996|9.9492
1579116692359.187|0.0089|9.8975
1579116692359.007|0.0654|9.9212
1579116692359.162|0.0731|9.8014
1579116692359.175|0.0180|9.9445
1579116692359.095|0.1570|9.8298
1579116692359.165|0.0648|9.8005
1579116692359.143|0.1497|9.9355
1579116692359.014|0.0504|9.9089
1579116692359.147|0.1840|9.9362
1579116692359.174|0.1340|9.8799
1579116692359.168|0.0397|9.8709
1579116692359.173|0.0516|9.8654
1579116692359.053|0.1371|9.9922
1579116692359.172|0.1126|9.9567
1579116692359.093|0.1647|9.8397
1579116692359.134|0.0737|9.8290
1579116692359.061|0.0234|9.9742
1579116692359.042|0.0690|9.9138
1579116692359.078|0.0508|9.8331
1579116692359.09|0.0667|9.9491
1579116692359.061|0.0327|9.9102
1579116692359.005|0.1175|9.9989
1579116692359.18|0.1599|9.9778
